route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,peak_flag,fare_id
100137,61621,34746443,"Eastgate P&R ","LOCAL",1,5740992,20246003,0,101
100137,61621,34746444,"Eastgate P&R ","LOCAL",1,5740993,20246003,0,101
100137,61621,34746445,"Clyde Hill ","LOCAL",0,5740992,11246002,0,101
100137,61621,34746446,"Eastgate P&R ","LOCAL",1,5740992,20246003,0,101
100124,61621,34746455,"Bellevue Redmond","LOCAL",1,5740964,30232006,0,101
100124,61621,34746456,"Bellevue Redmond","LOCAL",1,5740964,30232006,0,101
100124,61621,34746457,"Bellevue Redmond","LOCAL",1,5740975,30232006,0,101
100124,61621,34746458,"Bellevue Redmond","LOCAL",1,5740956,30232006,0,101
100124,61621,34746459,"Bellevue Redmond","LOCAL",1,5740957,30232006,0,101
102554,61621,34746460,"Bellevue Transit Center Factoria","LOCAL",0,5741027,11241004,0,101
102554,61621,34746461,"Bellevue Transit Center Factoria","LOCAL",0,5741004,11241004,0,101
102554,61621,34746462,"Bellevue Transit Center Factoria","LOCAL",0,5741029,11241004,0,101
102554,61621,34746463,"Bellevue Transit Center Factoria","LOCAL",0,5741025,11241004,0,101
102554,61621,34746464,"Bellevue Transit Center Factoria","LOCAL",0,5741039,11241004,0,101
102554,61621,34746465,"Bellevue Transit Center Factoria","LOCAL",0,5741027,11241004,0,101
102554,61621,34746466,"Bellevue Transit Center Factoria","LOCAL",0,5741038,11241004,0,101
102554,61621,34746467,"Bellevue Transit Center Factoria","LOCAL",0,5741029,11241004,0,101
102554,61621,34746468,"Bellevue Transit Center Factoria","LOCAL",0,5741026,11241004,0,101
102554,61621,34746469,"Bellevue Transit Center Factoria","LOCAL",0,5741038,11241004,0,101
102554,61621,34746470,"Bellevue Transit Center Factoria","LOCAL",0,5741029,11241004,0,101
102554,61621,34746471,"Bellevue Transit Center Factoria","LOCAL",0,5741027,11241004,0,101
102554,61621,34746472,"Bellevue Transit Center Factoria","LOCAL",0,5741004,11241004,0,101
102554,61621,34746473,"Bellevue Transit Center Factoria","LOCAL",0,5741026,11241004,0,101
102554,61621,34746474,"Bellevue Transit Center Factoria","LOCAL",0,5741032,11241004,0,101
102554,61621,34746475,"Bellevue Transit Center Factoria","LOCAL",0,5741027,11241004,0,101
102554,61621,34746476,"Bellevue Transit Center Factoria","LOCAL",0,5741029,11241004,0,101
102554,61621,34746477,"Bellevue Transit Center Factoria","LOCAL",0,5741026,11241004,0,101
102554,61621,34746478,"Bellevue Transit Center Factoria","LOCAL",0,5741040,11241004,0,101
102554,61621,34746479,"Bellevue Transit Center Factoria","LOCAL",0,5741004,11241004,0,101
102554,61621,34746480,"Bellevue Transit Center Factoria","LOCAL",0,5741027,11241004,0,101
102554,61621,34746481,"Bellevue Transit Center Factoria","LOCAL",0,5741040,11241004,0,101
102552,61621,34746500,"Bellevue Transit Center Crossroads","LOCAL",0,5741025,31226004,0,101
102552,61621,34746501,"Bellevue Transit Center Crossroads","LOCAL",0,5741038,31226004,0,101
102552,61621,34746502,"Bellevue Transit Center Crossroads","LOCAL",0,5741028,31226004,0,101
102552,61621,34746503,"Bellevue Transit Center Crossroads","LOCAL",0,5741004,31226004,0,101
102552,61621,34746504,"Bellevue Transit Center Crossroads","LOCAL",0,5741026,31226004,0,101
102552,61621,34746505,"Bellevue Transit Center Crossroads","LOCAL",0,5741038,31226004,0,101
102552,61621,34746506,"Bellevue Transit Center Crossroads","LOCAL",0,5741028,31226004,0,101
102552,61621,34746507,"Bellevue Transit Center Crossroads","LOCAL",0,5741004,31226004,0,101
102552,61621,34746508,"Bellevue Transit Center Crossroads","LOCAL",0,5741039,31226004,0,101
102552,61621,34746509,"Bellevue Transit Center Crossroads","LOCAL",0,5741027,31226004,0,101
102552,61621,34746510,"Bellevue Transit Center Crossroads","LOCAL",0,5741004,31226004,0,101
102552,61621,34746511,"Bellevue Transit Center Crossroads","LOCAL",0,5741039,31226004,0,101
102552,61621,34746512,"Bellevue Transit Center Crossroads","LOCAL",0,5741027,31226004,0,101
102552,61621,34746513,"Bellevue Transit Center Crossroads","LOCAL",0,5741004,31226004,0,101
102552,61621,34746514,"Bellevue Transit Center Crossroads","LOCAL",0,5741026,31226004,0,101
102552,61621,34746515,"Bellevue Transit Center Crossroads","LOCAL",0,5741038,31226004,0,101
102552,61621,34746516,"Bellevue Transit Center Crossroads","LOCAL",0,5741029,31226004,0,101
102552,61621,34746517,"Bellevue Transit Center Crossroads","LOCAL",0,5741040,31226004,0,101
102552,61621,34746518,"Bellevue Transit Center Crossroads","LOCAL",0,5741038,31226004,0,101
102552,61621,34746519,"Bellevue Transit Center Crossroads","LOCAL",0,5741029,31226004,0,101
102552,61621,34746520,"Bellevue Transit Center Crossroads","LOCAL",0,5741040,31226004,0,101
102552,61621,34746521,"Bellevue Transit Center Crossroads","LOCAL",0,5741039,31226004,0,101
102552,61621,34746522,"Bellevue Transit Center Crossroads","LOCAL",0,5741038,31226004,0,101
102554,61621,34746523,"Bellevue Transit Center Factoria","LOCAL",0,5741032,11241004,0,101
102552,61621,34746524,"Bellevue Transit Center Crossroads","LOCAL",0,5741039,31226004,0,101
102552,61621,34746525,"Bellevue Transit Center Crossroads","LOCAL",0,5741040,31226004,0,101
102552,61621,34746526,"Bellevue Transit Center Crossroads","LOCAL",0,5741027,31226004,0,101
102552,61621,34746530,"Bellevue Transit Center Crossroads","LOCAL",0,5741025,31226006,0,101
102552,61621,34746531,"Bellevue Transit Center Crossroads","LOCAL",0,5741029,31226004,0,101
102552,61621,34746532,"Bellevue Transit Center Crossroads","LOCAL",0,5741029,31226004,0,101
102554,61621,34746533,"Bellevue Transit Center Factoria","LOCAL",0,5741039,11241004,0,101
102554,61621,34746537,"Bellevue Transit Center Factoria","LOCAL",0,5741026,11241004,0,101
102552,61621,34746540,"Bellevue Transit Center Crossroads","LOCAL",0,5741027,31226004,0,101
102554,61621,34746541,"Bellevue Transit Center Factoria","LOCAL",0,5741028,11241004,0,101
100136,61621,34746542,"Factoria Crossroads","LOCAL",1,5741053,20245003,0,101
100136,61621,34746543,"Factoria Crossroads","LOCAL",1,5741000,20245004,0,101
100136,61621,34746544,"Factoria Crossroads","LOCAL",1,5740995,20245003,0,101
100136,61621,34746545,"Factoria Crossroads","LOCAL",1,5740995,20245003,0,101
100136,61621,34746546,"Factoria Crossroads","LOCAL",1,5740998,20245003,0,101
100136,61621,34746547,"Factoria Crossroads","LOCAL",1,5740999,20245003,0,101
100136,61621,34746548,"Factoria Crossroads","LOCAL",1,5740997,20245003,0,101
100136,61621,34746549,"Factoria Crossroads","LOCAL",1,5741035,20245003,0,101
100136,61621,34746550,"Factoria Crossroads","LOCAL",1,5740982,20245003,0,101
100136,61621,34746551,"Factoria Crossroads","LOCAL",1,5741030,20245003,0,101
100136,61621,34746552,"Factoria Crossroads","LOCAL",1,5740997,20245003,0,101
100136,61621,34746553,"Factoria Crossroads","LOCAL",1,5741000,20245003,0,101
100136,61621,34746554,"Factoria Crossroads","LOCAL",1,5740998,20245003,0,101
100136,61621,34746555,"Factoria Crossroads","LOCAL",1,5740982,20245003,0,101
100136,61621,34746556,"Factoria Crossroads","LOCAL",1,5741001,20245003,0,101
100136,61621,34746557,"Factoria Crossroads","LOCAL",1,5741003,20245003,0,101
100136,61621,34746558,"Factoria Crossroads","LOCAL",1,5741000,20245003,0,101
100136,61621,34746559,"Factoria Crossroads","LOCAL",1,5740995,20245003,0,101
100136,61621,34746560,"Factoria Crossroads","LOCAL",1,5741001,20245003,0,101
100136,61621,34746561,"Factoria Crossroads","LOCAL",1,5740996,20245003,0,101
100136,61621,34746562,"Factoria Crossroads","LOCAL",1,5741002,20245003,0,101
100136,61621,34746563,"Factoria Crossroads","LOCAL",1,5741001,20245003,0,101
100136,61621,34746564,"Factoria Crossroads","LOCAL",1,5740995,20245003,0,101
100136,61621,34746565,"Factoria Crossroads","LOCAL",1,5741053,20245007,0,101
100136,61621,34746566,"Factoria Crossroads","LOCAL",1,5740996,20245003,0,101
100136,61621,34746567,"Factoria Crossroads","LOCAL",1,5741002,20245003,0,101
100136,61621,34746568,"Factoria Crossroads","LOCAL",1,5741035,20245003,0,101
100136,61621,34746569,"Factoria Crossroads","LOCAL",1,5741000,20245003,0,101
100136,61621,34746570,"Factoria Crossroads","LOCAL",1,5740996,20245003,0,101
100136,61621,34746571,"Kirkland Crossroads","LOCAL",0,5741035,11245005,0,101
100136,61621,34746572,"Kirkland Crossroads","LOCAL",0,5740996,11245005,0,101
100136,61621,34746573,"Kirkland Crossroads","LOCAL",0,5741030,11245010,0,101
100136,61621,34746574,"Kirkland Crossroads","LOCAL",0,5741001,11245005,0,101
100136,61621,34746575,"Kirkland Crossroads","LOCAL",0,5741035,11245005,0,101
100136,61621,34746576,"Kirkland Crossroads","LOCAL",0,5740982,11245005,0,101
100136,61621,34746577,"Kirkland Crossroads","LOCAL",0,5741001,11245005,0,101
100136,61621,34746578,"Kirkland Crossroads","LOCAL",0,5741003,11245005,0,101
100136,61621,34746579,"Kirkland Crossroads","LOCAL",0,5740995,11245005,0,101
100136,61621,34746580,"Kirkland Crossroads","LOCAL",0,5740998,11245005,0,101
100136,61621,34746581,"Kirkland Crossroads","LOCAL",0,5740982,11245005,0,101
100136,61621,34746582,"Factoria Crossroads","LOCAL",1,5741000,20245003,0,101
100136,61621,34746583,"Kirkland Crossroads","LOCAL",0,5740996,11245006,0,101
100136,61621,34746584,"Kirkland Crossroads","LOCAL",0,5741034,11245005,0,101
100136,61621,34746585,"Kirkland Crossroads","LOCAL",0,5741002,11245005,0,101
100136,61621,34746586,"Kirkland Crossroads","LOCAL",0,5740991,11245005,0,101
100136,61621,34746587,"Kirkland Crossroads","LOCAL",0,5741000,11245005,0,101
100136,61621,34746588,"Kirkland Crossroads","LOCAL",0,5740998,11245005,0,101
100136,61621,34746589,"Kirkland Crossroads","LOCAL",0,5741002,11245005,0,101
100136,61621,34746590,"Kirkland Crossroads","LOCAL",0,5741053,11245005,0,101
100136,61621,34746591,"Kirkland Crossroads","LOCAL",0,5741000,11245005,0,101
100136,61621,34746592,"Kirkland Crossroads","LOCAL",0,5740995,11245005,0,101
100136,61621,34746593,"Kirkland Crossroads","LOCAL",0,5741053,11245005,0,101
100136,61621,34746594,"Kirkland Crossroads","LOCAL",0,5740995,11245006,0,101
100136,61621,34746595,"Kirkland Crossroads","LOCAL",0,5741000,11245005,0,101
100136,61621,34746596,"Kirkland Crossroads","LOCAL",0,5740998,11245005,0,101
100136,61621,34746597,"Kirkland Crossroads","LOCAL",0,5741035,11245005,0,101
100136,61621,34746598,"Kirkland Crossroads","LOCAL",0,5741000,11245005,0,101
100136,61621,34746599,"Kirkland Crossroads","LOCAL",0,5741002,11245005,0,101
100136,61621,34746600,"Kirkland Crossroads","LOCAL",0,5740996,11245005,0,101
100136,61621,34746601,"Kirkland Crossroads","LOCAL",0,5740997,11245005,0,101
100136,61621,34746602,"Factoria Crossroads","LOCAL",1,5741001,20245003,0,101
100136,61621,34746603,"Factoria Crossroads","LOCAL",1,5740995,20245003,0,101
100136,61621,34746604,"Factoria Crossroads","LOCAL",1,5740998,20245003,0,101
100136,61621,34746605,"Factoria Crossroads","LOCAL",1,5740982,20245003,0,101
100136,61621,34746606,"Factoria Crossroads","LOCAL",1,5741003,20245003,0,101
100136,61621,34746607,"Factoria Crossroads","LOCAL",1,5741000,20245003,0,101
100136,61621,34746608,"Factoria Crossroads","LOCAL",1,5741035,20245003,0,101
100136,61621,34746609,"Factoria Crossroads","LOCAL",1,5741002,20245003,0,101
100136,61621,34746610,"Factoria Crossroads","LOCAL",1,5741001,20245004,0,101
100136,61621,34746611,"Factoria Crossroads","LOCAL",1,5741053,20245003,0,101
100136,61621,34746612,"Factoria Crossroads","LOCAL",1,5740996,20245004,0,101
100136,61621,34746613,"Factoria Crossroads","LOCAL",1,5740982,20245003,0,101
100136,61621,34746614,"Factoria Crossroads","LOCAL",1,5740995,20245003,0,101
100136,61621,34746615,"Factoria Crossroads","LOCAL",1,5740996,20245003,0,101
100136,61621,34746616,"Factoria Crossroads","LOCAL",1,5741036,20245003,0,101
100136,61621,34746617,"Factoria Crossroads","LOCAL",1,5741002,20245003,0,101
100136,61621,34746618,"Factoria Crossroads","LOCAL",1,5741035,20245003,0,101
100136,61621,34746619,"Factoria Crossroads","LOCAL",1,5740998,20245003,0,101
100136,61621,34746620,"Kirkland Crossroads","LOCAL",0,5741001,11245005,0,101
100136,61621,34746621,"Kirkland Crossroads","LOCAL",0,5741003,11245005,0,101
100136,61621,34746622,"Kirkland Crossroads","LOCAL",0,5741000,11245005,0,101
100136,61621,34746623,"Kirkland Crossroads","LOCAL",0,5741035,11245005,0,101
100136,61621,34746624,"Kirkland Crossroads","LOCAL",0,5741002,11245005,0,101
100136,61621,34746625,"Kirkland Crossroads","LOCAL",0,5740996,11245005,0,101
100136,61621,34746626,"Kirkland Crossroads","LOCAL",0,5740997,11245005,0,101
100136,61621,34746627,"Kirkland Crossroads","LOCAL",0,5741003,11245005,0,101
100136,61621,34746628,"Kirkland Crossroads","LOCAL",0,5741000,11245005,0,101
100136,61621,34746629,"Kirkland Crossroads","LOCAL",0,5740995,11245005,0,101
100136,61621,34746630,"Kirkland Crossroads","LOCAL",0,5741053,11245005,0,101
100136,61621,34746631,"Kirkland Crossroads","LOCAL",0,5741055,11245005,0,101
100136,61621,34746632,"Kirkland Crossroads","LOCAL",0,5741036,11245005,0,101
100136,61621,34746633,"Kirkland Crossroads","LOCAL",0,5741036,11245005,0,101
100136,61621,34746634,"Kirkland Crossroads","LOCAL",0,5740998,11245005,0,101
100136,61621,34746635,"Kirkland Crossroads","LOCAL",0,5740982,11245005,0,101
100136,61621,34746636,"Kirkland Crossroads","LOCAL",0,5740995,11245005,0,101
100136,61621,34746637,"Kirkland Crossroads","LOCAL",0,5740996,11245005,0,101
100136,61621,34746638,"Factoria Crossroads","LOCAL",1,5740978,20245004,0,101
100136,61621,34746639,"Factoria Crossroads","LOCAL",1,5741003,20245003,0,101
100136,61621,34746640,"Factoria Crossroads","LOCAL",1,5741003,20245003,0,101
100136,61621,34746641,"Factoria Crossroads","LOCAL",1,5740997,20245003,0,101
100136,61621,34746642,"Kirkland Crossroads","LOCAL",0,5741003,11245005,0,101
100136,61621,34746643,"Kirkland Crossroads","LOCAL",0,5740978,11245005,0,101
100136,61621,34746644,"Kirkland Crossroads","LOCAL",0,5740997,11245005,0,101
100136,61621,34746645,"Factoria Crossroads","LOCAL",1,5740997,20245003,0,101
100136,61621,34746646,"Kirkland Crossroads","LOCAL",0,5741001,11245005,0,101
100136,61621,34746647,"Kirkland Crossroads","LOCAL",0,5740997,11245005,0,101
100136,61621,34746648,"Factoria Crossroads","LOCAL",1,5740978,20245003,0,101
100136,61621,34746649,"Kirkland Crossroads","LOCAL",0,5740995,11245005,0,101
100136,61621,34746650,"Factoria Crossroads","LOCAL",1,5740995,20245003,0,101
100129,61621,34746651,"Woodinville Via I-405","LOCAL",0,5741021,11237003,0,101
100129,61621,34746652,"Woodinville Via I-405","LOCAL",0,5740962,11237003,0,101
100162,61621,34746653,"University District Bellevue","LOCAL",1,5740967,30271003,0,101
100162,61621,34746654,"Eastgate P&R Bellevue","LOCAL",0,5741043,41271006,0,101
100162,61621,34746655,"Eastgate P&R Bellevue","LOCAL",0,5740967,41271006,0,101
100160,61621,34746663,"Overlake ","LOCAL",0,5740966,11269002,0,101
100160,61621,34746664,"Issaquah Transit Center ","LOCAL",1,5741022,20269003,0,101
100091,61621,34746665,"Swedish Medical Center Issaquah Highlands Park & Ride","LOCAL",1,5741056,10200002,0,100
100091,61621,34746666,"Downtown Issaquah ","LOCAL",0,5741056,21200003,0,100
100091,61621,34746667,"Swedish Medical Center Issaquah Highlands Park & Ride","LOCAL",1,5741056,10200002,0,100
100091,61621,34746668,"Swedish Medical Center Issaquah Highlands Park & Ride","LOCAL",1,5741057,10200002,0,100
100091,61621,34746669,"Swedish Medical Center Issaquah Highlands Park & Ride","LOCAL",1,5741056,10200002,0,100
100091,61621,34746670,"Swedish Medical Center Issaquah Highlands Park & Ride","LOCAL",1,5741057,10200002,0,100
100091,61621,34746671,"Swedish Medical Center Issaquah Highlands Park & Ride","LOCAL",1,5741057,10200002,0,100
100091,61621,34746672,"Downtown Issaquah ","LOCAL",0,5741057,21200003,0,100
100091,61621,34746673,"Downtown Issaquah ","LOCAL",0,5741056,21200003,0,100
100091,61621,34746674,"Downtown Issaquah ","LOCAL",0,5741057,21200003,0,100
100091,61621,34746675,"Downtown Issaquah ","LOCAL",0,5741057,21200003,0,100
100091,61621,34746676,"Downtown Issaquah ","LOCAL",0,5741056,21200003,0,100
100091,61621,34746677,"Downtown Issaquah ","LOCAL",0,5741057,21200003,0,100
100091,61621,34746678,"Downtown Issaquah ","LOCAL",0,5741056,21200003,0,100
100091,61621,34746679,"Swedish Medical Center Issaquah Highlands Park & Ride","LOCAL",1,5741056,10200002,0,100
100091,61621,34746680,"Downtown Issaquah ","LOCAL",0,5741056,21200003,0,100
100091,61621,34746681,"Swedish Medical Center Issaquah Highlands Park & Ride","LOCAL",1,5741057,10200002,0,100
100091,61621,34746682,"Swedish Medical Center Issaquah Highlands Park & Ride","LOCAL",1,5741056,10200002,0,100
100201,61621,34746794,"Shoreline P&R Bellevue","LOCAL",0,5741023,11342003,0,101
102552,61621,34746799,"Eastgate P&R Crossroads","LOCAL",1,5741039,40226005,0,101
100133,61621,34746800,"Bellevue Transit Center ","LOCAL",0,5741008,11240002,0,101
100133,61621,34746801,"Bellevue Transit Center ","LOCAL",0,5740959,11240002,0,101
100133,61621,34746802,"Bellevue Transit Center ","LOCAL",0,5741045,11240002,0,101
100133,61621,34746803,"Bellevue Transit Center ","LOCAL",0,5740981,11240002,0,101
100133,61621,34746804,"Bellevue Transit Center ","LOCAL",0,5741046,11240002,0,101
100133,61621,34746805,"Bellevue Transit Center ","LOCAL",0,5741011,11240002,0,101
100133,61621,34746806,"Bellevue Transit Center ","LOCAL",0,5740959,11240002,0,101
100133,61621,34746807,"Bellevue Transit Center ","LOCAL",0,5740965,11240002,0,101
100133,61621,34746808,"Bellevue Transit Center ","LOCAL",0,5741009,11240002,0,101
100133,61621,34746809,"Bellevue Transit Center ","LOCAL",0,5740981,11240002,0,101
100133,61621,34746810,"Bellevue Transit Center ","LOCAL",0,5741046,11240002,0,101
100133,61621,34746811,"Bellevue Transit Center ","LOCAL",0,5740959,11240002,0,101
100133,61621,34746812,"Bellevue Transit Center ","LOCAL",0,5740965,11240002,0,101
100133,61621,34746813,"Bellevue Transit Center ","LOCAL",0,5741009,11240002,0,101
100133,61621,34746814,"Bellevue Transit Center ","LOCAL",0,5740981,11240002,0,101
100133,61621,34746815,"Bellevue Transit Center ","LOCAL",0,5741046,11240002,0,101
100133,61621,34746816,"Bellevue Transit Center ","LOCAL",0,5740959,11240002,0,101
100133,61621,34746817,"Bellevue Transit Center ","LOCAL",0,5741037,11240002,0,101
100133,61621,34746818,"Bellevue Transit Center ","LOCAL",0,5740965,11240002,0,101
100133,61621,34746819,"Bellevue Transit Center ","LOCAL",0,5741052,11240002,0,101
100133,61621,34746820,"Bellevue Transit Center ","LOCAL",0,5741009,11240002,0,101
100133,61621,34746821,"Bellevue Transit Center ","LOCAL",0,5740981,11240002,0,101
